1;4065.66;2384.15;2.411.584.248;1681.51;1;0.333333;1;0.333333;5;36;5000;3.811.271.434;1.169.995.934;0;12;3.830.916.541
1;184.68;184.68;0;0;1;0;1;0;0;12;2900;2.837.204.108;35.027.437;0.4;12;684.658.511
0.363636;150;150;0;0;0.25;0;0.166667;0;0;3;1600;119.468.878;68.370.436;0.181818;12;15.848.963
0.333333;0;0;145.563.558;0;0;0;0;0.166667;1;0;1200;1.055.203.377;18.900.471;0;6;16.451.282
0.222222;62.72;62.72;0;0;0.444444;0;0.444444;0;0;4;1500;31.523.069;29.715.632;0;9;5.629.313
1;433.2;433.2;0;0;1;0;1;0;0;24;6000;229.824.503;162.312.596;0;12;258.148.852
1;1611.04;163.4;5.034.877.748;1447.64;0.916667;0.333333;0.833333;0.083333;1;27;9000;4.997.375.402;1.783.558.275;0;12;5.719.149.672
1;75;75;127.019.897;0;0.25;0;0.166667;0.166667;4;3;2500;453.694.102;498.284.122;0;12;2.007.080.218
1;5100.07;3952.24;370.737.197;1147.83;1;0.25;0.916667;0.083333;1;46;9000;6.409.496.345;9.827.045.323;0;12;9.381.255.094
0.909091;311.8;311.8;0;0;0.666667;0;0.666667;0;0;8;2500;709.240.603;2.703.147.477;0;12;255.851.136
0.181818;47.95;0;0;47.95;0.083333;0.083333;0;0;0;1;1500;294.507.498;86.245.988;0;12;2.564.117
0.909091;1476.7;542.11;903.935.644;934.59;0.636364;0.454545;0.363636;0.272727;3;18;1200;2.207.649.199;613.130.977;0.125;11;851.880.648
1;46.67;0;0;46.67;0.083333;0.083333;0;0;0;1;1800;338.413.344;642.547.142;0;12;1.526.506.915
0.181818;387.32;228.32;0;159;0.166667;0.083333;0.083333;0;0;6;1200;86.332.384;162.317.863;0;12;23.223.559
1;0;0;2.018.855.558;0;0;0;0;0.5;18;0;4500;963.106.808;908.849.744;0;12;3.381.942.128
1;405.6;0;0;405.6;0.166667;0.166667;0;0;0;2;2400;0;;0;12;1.307.717.841
0.5;0;0;2.560.117.599;0;0;0;0;0.375;9;0;3000;302.866.454;545.662.959;0;8;803.288.674
1;0;0;99.516.488;0;0;0;0;0.083333;1;0;2000;453.767.518;509.410.087;0;12;1.783.622.522
1;8534.58;659.5;0;7875.08;0.916667;0.916667;0.75;0;0;116;5000;7.512.513.474;131.710.372;0.875;12;273.429.593
1;2161.38;1709.88;0;451.5;1;0.166667;1;0;0;41;4500;2.059.879.468;16.505.215;1;12;208.131.845
0.818182;2747.12;1500;246.046.033;1247.12;0.25;0.083333;0.166667;0.083333;1;4;5000;4.730.374.245;481.558.276;0.1;12;1.508.513.765
1;246.56;0;6.603.192.752;246.56;0.25;0.25;0;0.833333;20;4;12000;2.294.481.074;1.717.459.323;0;12;5.924.719.712
0.090909;43.39;43.39;0;0;0.083333;0;0.083333;0;0;1;4000;130.107.234;29.700.051;0.090909;12;267.713
1;419.56;345.56;0;74;1;0.25;0.916667;0;0;26;3000;473.166.128;193.267.629;0;12;332.888.212
1;887.87;77.17;766.181.321;810.7;0.583333;0.5;0.166667;0.166667;2;15;6000;1.091.779.354;1.107.649.182;0;12;4.705.036.885
1;253;225;2.622.759.643;28;0.833333;0.083333;0.75;0.333333;8;11;2900;445.652.564;1.146.800.921;0;12;2.493.134.397
1;652.24;0;0;652.24;0.583333;0.583333;0;0;0;7;4000;2.274.855.647;669.585.057;0;12;1.048.403.657
1;387.77;387.77;0;0;0.583333;0;0.583333;0;0;7;2500;1.480.676.383;1.246.237.666;0;12;801.703.734
1;684.2;165.33;0;518.87;0.833333;0.5;0.75;0;0;26;4000;1.194.108.316;158.022.532;0.333333;12;208.039.434
0.545455;56.4;0;1.680.231.932;56.4;0.083333;0.083333;0;0.166667;3;1;4000;3.613.150.681;205.305.914;0.5;12;330.707.721
0.363636;0;0;5.607.394.437;0;0;0;0;0.25;3;0;6000;566.644.234;1.112.634.979;0;12;1.220.493.289
0.909091;0;0;9.009.157.522;0;0;0;0;0.454545;5;0;7500;7.296.483.613;1.278.064.978;0;11;4.890.470.857
1;1431.89;1001.2;0;430.69;1;0.416667;0.833333;0;0;39;4000;2.384.542.045;386.870.983;0;12;4.178.625.215
1;1085.85;60.66;125.218.184;1025.19;0.5;0.5;0.166667;0.583333;18;19;6000;1.572.554.124;1.921.636.378;0;12;5.403.208.353
0;30.98;30.98;0;0;0.166667;0;0.166667;0;0;2;4000;63.582.004;1.445.821;0.090909;12;0
0.909091;1000;0;0;1000;0.083333;0.083333;0;0;0;1;1500;1.128.431.348;15.731.769;0.090909;12;192.037.218
1;549;0;882.773.966;549;0.25;0.25;0;0.333333;5;3;4000;2.521.277.415;2.480.872.488;0.181818;12;1.037.137.052
1;922.64;46.34;0;876.3;1;1;0.083333;0;0;16;9500;912.762.084;168.173.968;0.181818;12;107.801.738
1;324.18;31.18;0;293;0.333333;0.166667;0.25;0;0;6;9500;950.735.955;867.128.283;0;12;3.474.972.612
1;2275.97;0;203.752.607;2275.97;0.583333;0.583333;0;0.083333;1;31;3000;1.575.697.754;179.584.038;0.166667;12;537.002.861
1;453.91;135;927.939.586;318.91;0.583333;0.333333;0.25;0.5;8;8;6000;350.387.978;228.165.965;0;12;632.807.858
1;4544.48;2160.04;0;2384.44;0.75;0.083333;0.666667;0;0;25;7500;339.495.009;380.300.298;0.083333;12;1.337.162.883
1;0;0;226.657.785;0;0;0;0;0.833333;30;0;18500;2.094.132.551;5.433.759.888;0;12;1.458.145.914
1;3884.68;1274.11;0;2610.57;1;1;1;0;0;84;8000;3.517.817.878;20.020.274;0;12;829.410.423
1;878.52;775.42;197.648.111;103.1;1;0.166667;0.916667;0.083333;1;39;1500;542.836.917;471.496.776;0;12;1.121.730.896
1;956.56;137.4;1.548.653.023;819.16;0.666667;0.666667;0.083333;0.25;10;11;4000;424.033.602;65.990.603;0;12;1.531.486.784
1;1232.59;731.84;450.908.415;500.75;1;0.5;0.833333;0.083333;1;31;4000;857.740.923;218.063.393;0;12;563.587.232
0.363636;0;0;498.463.933;0;0;0;0;0.083333;1;0;6500;851.637.227;179.172.425;0;12;113.703.142
0.888889;4139.56;0;3.607.406.242;4139.56;0.333333;0.333333;0;0.222222;3;8;9000;1.600.272.221;597.159.149;0;9;3.121.267.822
1;0;0;1.620.674.351;0;0;0;0;0.416667;9;0;3000;978.290.582;21.674.072;0;12;337.478.135
1;1090.19;1090.19;0;0;1;0;1;0;0;19;7000;1.174.739.824;176.285.795;0.916667;12;94.110.539
1;1083.12;1083.12;0;0;1;0;1;0;0;24;4000;383.231.247;659.560.532;0;12;1.777.056.105
1;839.65;24;96.764.357;815.65;0.5;0.416667;0.083333;0.083333;1;7;4000;740.325.412;1.010.532.573;0;12;3.164.714.813
0.454545;1383.67;24.Sep;0;1358.77;0.416667;0.333333;0.166667;0;0;10;7000;1.270.735.859;103.971.481;0;12;132.993.735
0.363636;354.5;0;3.023.321.998;354.5;0.083333;0.083333;0;0.333333;21;3;5000;257.295.601;418.943.012;0;12;629.744.788
1;306.36;306.36;0;0;0.25;0;0.166667;0;0;3;7000;670.376.849;627.343.242;0;12;2.332.392.373
1;332;332;850.393.519;0;1;0;1;0.2;5;10;2500;1.756.127.984;126.406.004;0.111111;10;371.896.615
1;3382.96;0;553.500.582;3382.96;1;1;0;0.166667;3;42;10500;1.537.649.319;1.279.024.775;0;12;5.629.224.986
0.909091;547.54;390;0;157.54;0.583333;0.083333;0.416667;0;0;7;6000;657.978.173;161.430.668;0.111111;12;84.537.586
1;100;0;37.470.292;100;0.083333;0.083333;0;0.166667;2;1;1000;318.226.488;577.927.525;0;12;972.958.145
0.909091;2754.49;780.49;3.193.924.548;1974;0.75;0.416667;0.583333;0.333333;9;43;13000;4.843.691.023;77.460.303;0;12;2.755.306.896
1;8403.17;933.47;3.141.100.688;7469.7;0.833333;0.666667;0.75;0.5;12;117;13000;8.495.972.927;1.183.069.705;0.25;12;5.248.392.421
0.909091;0;0;1.114.317.913;0;0;0;0;0.181818;2;0;3000;3.230.180.347;1.274.898.306;0;11;2.149.205.166
0.888889;1843;1373;0;470;0.666667;0.111111;0.444444;0;0;6;1000;1.477.357.626;140.980.969;0.4;9;272.624.436
1;0;0;74.878.028;0;0;0;0;0.090909;1;0;1200;566.605.747;196.904.622;0;11;38.263.138
1;2048.5;1201.71;0;846.79;1;0.25;1;0;0;51;7000;1.512.631.142;178.977.455;1;12;153.377.124
1;755.5;755.5;0;0;1;0;1;0;0;35;2700;845.857.679;161.590.149;0;12;171.402.357
0.727273;1019;900;0;119;0.75;0.083333;0.75;0;0;10;4500;1.274.379.409;161.692.199;1;12;21.345.298
1;502.48;0;3.143.218.022;502.48;0.2;0.2;0;0.2;2;3;9000;2.034.824.228;1.372.663.864;0;10;6.046.821.082
1;600;0;1.510.632.782;600;0.083333;0.083333;0;0.75;15;2;4000;1.622.256.987;285.177.419;0;12;1.150.269.979
0.857143;0;0;1.085.168.416;0;0;0;0;0.142857;1;0;2500;64.429.192;22.994.082;0;7;77.011.922
1;2061.55;1692;0;369.55;1;1;1;0;0;30;8500;220.093.868;450.459.621;0;12;1.928.971.964
0.545455;520.3;95.8;0;424.5;0.5;0.083333;0.333333;0;0;6;4000;38.122.527;100.321.702;0.181818;12;29.360.369
1;2971.56;1299.96;0;1671.6;0.916667;0.333333;0.833333;0;0;31;13500;2.238.594.868;171.648.662;1;12;291.991.838
1;542.7;0;305.496.366;542.7;0.333333;0.333333;0;0.166667;2;8;1600;505.060.863;451.453.969;0;12;1.406.388.339
1;3908.26;0;0;3908.26;1;1;0;0;0;12;9000;2.226.722.088;1.145.197.102;0;12;4.663.039.011
0.181818;214.38;0;0;214.38;0.083333;0.083333;0;0;0;1;1500;1.458.242.991;178.665.615;0;12;1.375.098
1;602.3;188.31;0;413.99;1;1;0.666667;0;0;26;7500;455.465.188;20.519.717;0;12;71.291.077
1;244.92;244.92;0;0;1;0;1;0;0;12;2500;221.798.291;179.182.583;0.333333;12;18.105.265
1;1603.78;158.64;5.626.004.046;1445.14;1;0.833333;1;0.75;23;23;11000;4.589.873.897;1.876.262.988;0;12;7.069.950.386
0.222222;0;0;116.193.463;0;0;0;0;0.111111;1;0;3000;0;;0;9;14.891.634
1;1907.96;1104.79;727.608.789;803.17;1;0.583333;1;0.333333;5;36;10000;276.613.064;391.624.583;0;12;1.780.299.975
0.333333;306.25;306.25;0;0;0.777778;0;0.666667;0;0;7;1500;711.607.214;41.249.133;0.25;9;17.097.059
1;0;0;102.621.184;0;0;0;0;0.090909;1;0;8000;137.752.604;933.115.539;0;11;3.749.634.778
0.545455;340;340;0;0;0.5;0;0.416667;0;0;6;5000;888.221.177;146.348.596;1;12;38.160.715
1;1757.47;850.42;0;907.05;1;0.416667;1;0;0;80;5000;1.254.376.139;309.542.834;0;12;1.246.393.805
0.571429;0;0;1.019.874.229;0;0;0;0;0.142857;4;0;1200;20.010.608;1.309.144;0;7;525.143.055
0.545455;561.48;561.48;0;0;0.5;0;0.416667;0;0;6;3000;891.708.605;167.286.067;1;12;3.657.785
0.545455;2011.81;0;0;2011.81;0.416667;0.416667;0;0;0;8;2100;3.144.544.042;165.070.133;0.8;12;202.190.447
1;3228.3;0;0;3228.3;0.416667;0.416667;0;0;0;34;600;3.304.347.175;476.295.378;0.166667;12;483.261.458
1;6133.45;200.84;0;5932.61;1;1;0.5;0;0;129;7000;5.505.517.545;182.916.276;0.833333;12;619.375.758
1;2311.83;0;0;2311.83;0.916667;0.916667;0;0;0;12;4500;1.778.093.952;1.143.572.365;0;12;3.645.191.927
1;49.19;49.19;4.078.303.778;0;0.416667;0;0.416667;0.25;6;5;12000;2.230.957.196;2.672.605.531;0;12;947.018.498
0.090909;132;132;0;0;0.333333;0;0.333333;0;0;4;19500;3.610.565.153;66.187.935;0;12;18.549.421
0.454545;133.16;133.16;0;0;0.333333;0;0.25;0;0;4;6500;210.448.172;111.554.771;0.5;12;4.908.888
1;0;0;142.141.325;0;0;0;0;0.166667;2;0;3000;642.777.061;1.122.076.137;0;12;2.669.160.638
0.875;0;0;1.175.358.928;0;0;0;0;0.125;1;0;1200;257.187.514;205.446.177;0;8;814.269.404
1;0;0;757.003.109;0;0;0;0;0.083333;1;0;8000;74.490.895;715.509.134;0;12;3.160.087.236
1;1901.71;48.6;20.661.878;1853.11;0.666667;0.666667;0.416667;0.083333;1;33;1500;947.130.141;220.745.296;0;12;894.081.947
0.272727;436.75;436.75;0;0;0.25;0;0.25;0;0;3;3000;1.634.962.881;13.900.528;1;12;38.316.222
0.090909;45.87;45.87;0;0;0.083333;0;0.083333;0;0;1;3000;89.700.598;14.369.082;0;12;3.198.999
1;65;0;5.075.019.446;65;0.125;0.125;0;0.375;8;1;5500;657.437.413;72.325.892;0;8;4.572.797.303
1;607.36;0;0;607.36;1;1;0;0;0;12;5500;554.770.836;19.260.691;1;12;72.087.172
1;0;0;954.822.692;0;0;0;0;0.166667;3;0;6000;1.083.406.473;673.452.218;0;12;1.756.078.137
1;2092.44;2092.44;0;0;1;0;1;0;0;14;2000;1.928.226.431;179.447.673;0.916667;12;230.565.492
1;146.75;146.75;0;0;0.416667;0;0.416667;0;0;5;1500;13.587.419;203.496.004;0;12;344.288.226
0.272727;61.26;61.26;0;0;0.25;0;0.25;0;0;3;4000;247.778.082;139.574.077;0.25;12;7.634.737
0.909091;573.02;573.02;0;0;0.833333;0;0.75;0;0;10;2000;560.142.443;12.836.766;0.555556;12;32.092.521
0.636364;2460;2460;0;0;0.583333;0;0.5;0;0;24;2500;3.601.545.344;131.732.911;1;12;133.797.452
0.636364;1240.58;1240.58;0;0;0.666667;0;0.666667;0;0;15;1500;1.817.791.324;107.871.575;0.5;12;22.161.656
0.545455;0;0;1.494.441.569;0;0;0;0;0.083333;1;0;1500;294.561.949;120.041.669;0.181818;12;48.617.036
0;19.25;19.25;0;0;0.083333;0;0.083333;0;0;1;4000;0;;0;12;0
1;295.34;0;0;295.34;0.416667;0.416667;0;0;0;8;1200;439.233.552;1.282.187.993;0;12;1.226.122.189
1;5634.56;2299.41;0;3335.15;1;1;1;0;0;104;5200;5.831.664.538;202.213.224;0.916667;12;665.786.437
1;2487;2487;0;0;1;0;1;0;0;12;450;2.347.418.943;2.621.829.478;0.166667;12;252.359.096
1;0;0;960.917.825;0;0;0;0;0.111111;1;0;1800;338.019.603;418.236.345;0;9;1.477.102.808
1;2252.77;2014.77;0;238;1;0.333333;1;0;0;30;10000;2.018.393.951;178.930.636;0.833333;12;208.362.536
1;3000;3000;823.979.128;0;0.166667;0;0.083333;0.083333;1;2;2000;4.426.498.341;1.451.756.339;0.083333;12;919.563.867
0.909091;643.6;643.6;0;0;0.833333;0;0.75;0;0;13;1400;44.020.021;218.581.641;0.333333;12;50.848.135
1;313.36;313.36;0;0;0.666667;0;0.666667;0;0;8;2000;428.089.548;189.922.028;0.666667;12;42.288.669
1;226.23;0;0;226.23;0.166667;0.166667;0;0;0;5;15000;1.885.239.981;4.980.192.685;0;12;933.531.417
1;9325.22;0;0;9325.22;0.333333;0.333333;0;0;0;5;8500;1.103.672.668;1.824.680.131;0;12;6.571.484.039
1;888.85;610.22;0;278.63;1;0.166667;1;0;0;27;3500;1.134.356.357;185.277.576;0.5;12;430.282.584
1;733.9;0;0;733.9;1;1;0;0;0;13;3000;1.620.193.277;857.535.876;0;12;2.503.107.213
0.777778;0;0;8.304.470.149;0;0;0;0;0.333333;9;0;9000;1.279.301.117;1.404.889.491;0;9;6.008.914.524
1;966.6;966.6;774.254.505;0;1;0;1;0.083333;3;48;4500;3.332.360.525;3.187.136.379;0;12;5.044.179.003
1;0;0;115.413.927;0;0;0;0;0.25;3;0;1800;1.839.752.683;4.397.363.594;0;12;1.632.580.058
1;45.65;0;0;45.65;0.090909;0.090909;0;0;0;1;1700;317.911.208;481.237.501;0;11;1.583.622.027
1;1790.64;432.24;166.066.756;1358.4;1;0.833333;1;0.75;18;52;10500;8.862.839.094;478.820.544;0;12;2.210.404.961
0.636364;2546.94;1410.58;0;1136.36;0.666667;0.333333;0.583333;0;0;15;12000;4.633.517.467;216.399.562;1;12;186.130.209
1;70.56;70.56;0;0;1;0;1;0;0;12;6000;54.598.522;4.107.052;0.222222;12;4.160.112
0.454545;619.59;0;0;619.59;0.083333;0.083333;0;0;0;1;4000;997.081.601;93.320.933;0.090909;12;67.593.395
0.727273;4768.27;0;0;4768.27;0.727273;0.727273;0;0;0;27;2500;1.980.213.325;149.493.574;0.454545;11;487.584.965
0.818182;3091.75;1634.95;0;1456.8;1;0.416667;1;0;0;48;3000;3.424.057.988;13.671.723;0.636364;12;97.281.118
0.727273;178;178;0;0;0.333333;0;0.333333;0;0;4;1000;1.390.256.371;428.723.667;0.090909;12;756.887.956
1;442.76;442.76;0;0;1;0;1;0;0;13;2100;482.712.777;13.029.661;0.714286;12;39.432.667
1;591;591;0;0;1;0;1;0;0;12;1250;706.517.216;1.410.942.649;0;12;1.340.549.378
1;0;0;276.598.043;0;0;0;0;0.416667;7;0;900;511.767.875;321.440.682;0;12;892.102.792
0.454545;502.52;502.52;0;0;0.333333;0;0.333333;0;0;4;1000;1.297.259.048;140.879.535;0.5;12;67.869.072
1;1309.72;202.91;814.086.208;1106.81;0.916667;0.75;0.916667;0.75;9;53;1700;1.668.192.483;585.993.296;0;12;1.361.815.512
1;0;0;1.974.202.963;0;0;0;0;0.333333;5;0;2500;749.789.889;292.755.072;0;12;860.268.175
1;0;0;3.666.845.105;0;0;0;0;0.416667;7;0;11000;2.308.545.227;2.400.161.872;0;12;934.215.857
0.636364;1115.92;1115.92;54.562.891;0;0.916667;0;0.916667;0.166667;2;79;3500;150.634.522;8.599.372;0.272727;12;38.792.757
1;595.83;32.33;147.306.438;563.5;0.25;0.25;0.083333;0.083333;1;8;2500;316.521.528;382.024.584;0;12;1.089.351.276
1;939.51;939.51;0;0;0.916667;0;0.833333;0;0;11;3000;874.020.918;180.358.798;1;12;91.861.479
0.9;0;0;1.093.566.482;0;0;0;0;0.3;6;0;1200;127.378.323;203.880.732;0;10;42.790.589
1;1878.54;679.65;1.154.965.664;1198.89;0.5;0.333333;0.333333;0.416667;8;14;3500;3.185.017.063;1.079.066.979;0;12;2.817.403.474
0.363636;2634.37;860.97;0;1773.4;0.333333;0.333333;0.333333;0;0;24;4000;4.144.707.044;49.647.266;0;12;6.793.588
1;4877.66;2536.5;0;2341.16;1;1;1;0;0;154;4500;1.297.994.539;408.293.375;0.166667;12;1.820.216.623
1;4371.82;1606.66;0;2765.16;1;0.916667;1;0;0;97;20000;3.603.230.966;207.887.409;0.583333;12;492.916.599
0.888889;4704.98;2687.76;0;2017.22;0.888889;0.666667;0.777778;0;0;45;4500;4.372.542.801;129.801.874;0.833333;9;160.852.061
1;284.9;0;490.612.381;284.9;0.166667;0.166667;0;0.333333;5;6;6000;55.924.901;786.402.078;0;12;2.269.073.907
1;3030.33;2315.04;5.573.357.964;715.29;1;0.5;1;0.583333;21;22;7500;1.014.166.717;1.734.593.075;0;12;5.172.929.286
1;744.09;55;0;689.09;1;1;0.166667;0;0;19;7500;652.002.188;171.056.157;0;12;311.121.985
1;1315.39;1002.31;0;313.08;1;1;1;0;0;50;3500;1.123.656.185;18.223.728;1;12;131.069.154
1;3191;0;2.035.662.918;3191;0.083333;0.083333;0;0.416667;17;3;4950;5.393.198.816;436.082.971;0.083333;12;1.527.826.042
1;830.45;0;0;830.45;0.416667;0.416667;0;0;0;8;6000;497.263.402;239.606.651;0;12;633.388.444
1;0;0;1.335.247.069;0;0;0;0;0.166667;3;0;6000;430.236.948;236.775.013;0;12;929.473.356
0.181818;74;74;0;0;0.166667;0;0.083333;0;0;2;6000;68.147.484;29.485.897;0.090909;12;2.053.676
0.454545;77;0;0;77;0.083333;0.083333;0;0;0;1;300;569.468.306;139.375.154;0.166667;12;4.566.329
1;142;130;178.259.834;12;0.416667;0.083333;0.333333;0.083333;1;5;1200;429.827.489;522.914.621;0;12;1.155.787.246
1;807.72;807.72;0;0;1;0;1;0;0;36;1500;1.019.454.819;2.134.562.981;0;12;1.611.475.175
0.636364;0;0;1.117.162.764;0;0;0;0;0.083333;4;0;1200;258.891.518;16.568.519;0;12;413.091.214
0.333333;0;0;466.643.895;0;0;0;0;0.111111;1;0;1200;1.068.581.252;25.537;0.5;9;1.045.584
1;339.96;339.96;830.316.783;0;1;0;1;0.25;4;12;1000;361.021.723;415.996.627;0;12;799.518.482
1;641;0;913.146.344;641;0.916667;0.916667;0;0.083333;1;12;1800;1.657.991.354;288.038.151;0;12;784.627.873
1;0;0;2.475.856.774;0;0;0;0;0.75;10;0;2500;170.234.238;214.292.795;0;8;1.088.996.599
1;2241.87;300.32;0;1941.55;1;0.833333;0.916667;0;0;45;2500;2.578.745.567;251.817.368;0;12;826.283.578
1;709;0;771.711.794;709;0.3;0.3;0;0.3;3;3;10500;2.447.227.264;204.209.446;0;10;9.559.783.145
1;0;0;1.486.243.293;0;0;0;0;0.416667;5;0;8000;648.230.914;651.277.648;0;12;2.716.981.814
0.909091;2061.48;448.42;0;1613.06;0.833333;0.5;0.5;0;0;23;8500;1.937.914.753;144.660.755;0.636364;12;194.927
1;92.07;92.07;81.509.491;0;0.272727;0;0.181818;0.272727;3;3;1200;355.798.199;434.689.529;0;11;113.570.375
1;499.59;499.59;0;0;0.916667;0;0.916667;0;0;11;2700;555.286.351;617.276.328;0;12;2.439.976.275
0.636364;530.81;530.81;0;0;0.583333;0;0.5;0;0;7;5500;143.114.001;196.881.446;0;12;145.320.241
1;483.02;384.02;1.168.493.188;99;1;0.083333;1;0.166667;2;25;8500;1.476.028.461;1.151.108.962;0;12;4.672.628.863
1;178;178;723.138.529;0;0.333333;0;0.333333;0.083333;3;4;1000;1.198.443.149;316.758.371;0.083333;12;585.537.233
0.636364;825;225;0;600;0.5;0.083333;0.416667;0;0;7;3000;218.826.147;190.513.321;0.2;12;11.201.654
1;258.5;175.02;225.819.508;83.48;0.666667;0.166667;0.5;0.083333;3;10;1000;686.449.219;282.368.125;0.083333;12;342.361.553
1;265;265;0;0;0.818182;0;0.727273;0;0;9;1000;27.528.379;137.385.624;1;11;24.680.177
1;378.35;378.35;801.879.454;0;1;0;0.857143;0.428571;8;7;1000;211.734.375;3.176.652;0;7;716.970.968
0.909091;30;0;117.579.435;30;0.090909;0.090909;0;0.454545;5;1;300;198.682.086;176.843.605;0;11;267.908.144
0;113;113;0;0;0.333333;0;0.333333;0;0;5;4000;268.521.412;;0;12;0
1;262.44;262.44;888.915.071;0;0.666667;0;0.666667;0.166667;4;8;2000;569.731.828;541.208.044;0;12;1.033.394.656
0.636364;429.88;0;0;429.88;0.25;0.25;0;0;0;4;7000;1.590.946.442;133.273.654;0.25;12;177.268.927
1;93.31;0;789.697.144;93.31;0.083333;0.083333;0;0.166667;2;1;3500;670.719.989;949.520.589;0;12;3.044.269.636
0.818182;2009.05;2009.05;0;0;0.833333;0;0.75;0;0;22;1200;2.612.760.497;197.638.558;0.142857;12;168.522.709
0.363636;25.69;0;0;25.69;0.083333;0.083333;0;0;0;1;4500;163.352.538;128.336.305;0;12;412.565
1;141.8;0;1.651.286.918;141.8;0.125;0.125;0;1.125;12;2;10000;933.969.974;919.289.675;0;8;5.906.184.924
1;200.4;200.4;0;0;1;0;1;0;0;12;4000;196.541.494;156.086.837;0.454545;12;145.923
0.909091;12617.19;12541;0;76.19;0.333333;0.166667;0.166667;0;0;5;15000;1.373.355.783;336.823.302;0.428571;12;1.917.441.126
1;860.2;595.85;0;264.35;0.75;0.166667;0.666667;0;0;16;15500;1.198.790.549;194.362.209;0;12;841.398.158
1;0;0;175.924.692;0;0;0;0;0.333333;5;0;1200;454.157.081;418.981.666;0;12;1.142.302.592
1;66.5;0;770.310.099;66.5;0.083333;0.083333;0;0.083333;1;1;2500;284.964.748;232.626.904;0;12;987.102.704
0.818182;0;0;1.783.362.859;0;0;0;0;0.416667;10;0;1400;1.811.558.237;176.978.122;0.181818;12;3.341.265
1;0;0;2.179.449.214;0;0;0;0;0.416667;7;0;3000;893.586.488;637.350.978;0;12;2.655.715.643
1;0;0;1.095.216.749;0;0;0;0;0.083333;1;0;4000;605.021.251;179.817.772;0;12;766.810.346
1;644.16;644.16;0;0;0.916667;0;0.833333;0;0;11;1500;399.905.138;163.128.265;0;12;140.120.632
1;1120.29;155.2;0;965.09;0.666667;0.583333;0.583333;0;0;19;6000;2.013.621.078;274.109.648;0;12;5.561.206.188
1;825;825;0;0;1;0;1;0;0;12;2500;887.677.869;132.020.035;0.727273;12;41.146.561
1;1293.7;568.1;0;725.6;1;0.916667;0.916667;0;0;40;1200;894.932.094;204.619.343;0;12;45.123.106
1;1600.09;174.96;78.600.122;1425.13;0.833333;0.666667;0.25;0.083333;1;28;2500;699.818.277;976.996.811;0;12;2.135.406.047
1;1583.23;0;8.983.561.279;1583.23;0.666667;0.666667;0;0.333333;11;8;7000;805.448.508;1.805.455.623;0.083333;12;609.022.908
1;1189.52;0;0;1189.52;1;1;0;0;0;12;8000;0;;0;12;4.014.388.265
1;3832.98;1828.95;1.441.065.248;2004.03;1;1;1;0.083333;1;90;11000;599.039.237;600.897.569;0.083333;12;2.388.030.134
1;0;0;3.492.909.117;0;0;0;0;0.333333;7;0;3500;1.478.753.996;1.863.940.934;0;12;2.629.276.828
1;143;143;1.358.395.174;0;0.166667;0;0.083333;0.166667;2;2;3000;398.257.086;235.957.305;0;12;1.207.886.609
1;468.96;498.96;0;0;1;0;0.833333;0;0;5;1000;348.784.045;87.169.565;1;6;92.859.389
0.888889;0;0;4.104.980.885;0;0;0;0;0.555556;5;0;6500;4.355.053.996;101.817.216;0;9;5.523.175.617
1;2967.42;1063.7;0;1903.72;0.916667;0.666667;0.916667;0;0;40;3500;2.569.455.026;169.807.651;0.333333;12;275.470.825
1;2459.18;2429.18;0;30;1;0.083333;1;0;0;194;5500;220.305.836;922.316.357;0;12;3.616.393.429
1;45;0;0;45;0.5;0.5;0;0;0;9;1500;326.716.166;625.746.529;0;12;1.378.988.523
1;451.9;116.9;0;335;0.25;0.083333;0.166667;0;0;6;2500;569.867.313;482.831.701;0;12;1.607.053.725
1;900;900;9.927.619;0;0.666667;0;0.666667;0.083333;1;12;1700;1.147.826.125;1.998.400.995;0;12;181.187.843
0.25;45.6;45.6;0;0;0.25;0;0.25;0;0;2;1600;73.212.859;111.928.897;0;8;3.019.634
1;67.84;0;2.665.236.381;67.84;0.083333;0.083333;0;0.333333;8;1;6000;1.178.560.867;1.330.593.643;0;12;5.176.531.297
0.909091;537.68;537.68;0;0;0.916667;0;0.916667;0;0;22;3000;577.379.225;182.870.068;0.454545;12;68.222.735
0;180.66;126.66;0;54;0.583333;0.083333;0.5;0;0;7;2700;22.127.715;;0;12;0
1;0;0;2.619.404.954;0;0;0;0;0.909091;69;0;9000;201.913.077;1.926.017.588;0.222222;11;7.081.171.387
1;400.6;0;0;400.6;0.416667;0.416667;0;0;0;6;450;308.109.946;170.326.506;0;12;349.788.099
0.727273;0;0;447.255.199;0;0;0;0;0.090909;1;0;2500;414.896.217;200.076.565;0;11;134.613.205
1;2599.2;1386.92;0;1212.28;0.916667;0.333333;0.916667;0;0;19;3000;1.900.699.307;195.516.066;0;12;846.091.011
0.727273;668.27;668.27;0;0;0.583333;0;0.5;0;0;8;4000;14.321.216;191.898.595;0;12;23.436.305
1;0;0;451.336.788;0;0;0;0;0.166667;2;0;1800;0;;0;12;1.278.502.197
0.833333;0;0;1.981.157.622;0;0;0;0;0.5;4;0;2000;152.106.361;200.106.261;0;6;1.200.937.942
1;0;0;1.145.252.721;0;0;0;0;0.25;4;0;1200;1.402.659.723;372.641.361;0;12;95.541.412
0.454545;159.84;159.84;0;0;0.5;0;0.5;0;0;6;1000;110.860.738;57.545.594;0;12;11.188.595
